player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Ðëv-Grobbulus,9/09/20,22:06:27,1599721587-9,[Cape of the Trinity],21697,item:21697::::::::60,PVP,0,PALADIN,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,|cffa335ee|Hitem:18510:2620:::::::60:::::::|h[Hide of the Wild]|h|r,,3,false,Cloth,Back,,Estaris-Grobbulus
Menswear-Grobbulus,2/13/20,00:03:23,1581588203-8,[Netherwind Bindings],16918,item:16918::::::::60,Upgrade,1,MAGE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16799::::::::60:::::::|h[Arcanist Bindings]|h|r,,2,false,Cloth,Wrist,,Kolde-Grobbulus
Menswear-Grobbulus,2/19/20,23:10:25,1582189825-14,[Netherwind Boots],16912,item:16912::::::::60,Best in Slot,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:23291::::::::60:::14::::|h[Knight-Lieutenant's Silk Walkers]|h|r,,1,false,Cloth,Feet,,Kolde-Grobbulus
Menswear-Grobbulus,2/26/20,23:16:32,1582794992-22,[Netherwind Robes],16916,item:16916::::::::60,Best in Slot,3,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,false,Cloth,Chest,,Kolde-Grobbulus
Menswear-Grobbulus,3/04/20,22:46:35,1583397995-8,[Netherwind Gloves],16913,item:16913::::::::60,Best in Slot,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16801::::::::60:::::::|h[Arcanist Gloves]|h|r,,1,false,Cloth,Hands,,Kolde-Grobbulus
Menswear-Grobbulus,3/11/20,22:55:49,1583999749-0,[Netherwind Mantle],16917,item:16917::::::::60,Best in Slot,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16797::::::::60:::::::|h[Arcanist Mantle]|h|r,,1,false,Cloth,Shoulder,,Kolde-Grobbulus
Menswear-Grobbulus,3/11/20,22:56:20,1583999780-2,[Netherwind Belt],16818,item:16818::::::::60,Best in Slot,3,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16802::::::::60:::::::|h[Arcanist Belt]|h|r,,1,false,Cloth,Waist,,Kolde-Grobbulus
Menswear-Grobbulus,3/25/20,22:56:37,1585209397-31,[Band of Forced Concentration],19403,item:19403::::::::60,Best in Slot,1,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19147::::::::60:::::::|h[Ring of Spell Power]|h|r,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,1,false,Miscellaneous,Finger,,Kolde-Grobbulus
Menswear-Grobbulus,6/03/20,22:15:43,1591254943-17,[Dragon's Touch],19367,item:19367::::::::60,Upgrade,1,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:19108::::::::60:::11::::|h[Wand of Biting Cold]|h|r,,2,false,Wands,,,Kolde-Grobbulus
Menswear-Grobbulus,6/03/20,23:29:05,1591259345-32,[Mana Igniting Cord],19136,item:19136::::::::60,Best in Slot,2,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16818::::::::60:::::::|h[Netherwind Belt]|h|r,,1,false,Cloth,Waist,,Kolde-Grobbulus
Menswear-Grobbulus,8/26/20,21:55:53,1598511353-8,[Ritssyn's Ring of Chaos],21836,item:21836::::::::60,Best in Slot,4,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cffa335ee|Hitem:19403::::::::60:::::::|h[Band of Forced Concentration]|h|r,|cffa335ee|Hitem:19147::::::::60:::::::|h[Ring of Spell Power]|h|r,1,false,Miscellaneous,Finger,,Estaris-Grobbulus
Menswear-Grobbulus,9/02/20,23:19:17,1599121157-8,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Best in Slot,1,MAGE,Ahn'Qiraj Temple-40 Player,Viscidus,9,531,40,|cffa335ee|Hitem:16917:2605:::::::60:::::::|h[Netherwind Mantle]|h|r,|cffa335ee|Hitem:16912:911:::::::60:::::::|h[Netherwind Boots]|h|r,1,false,Quest,,,Viscidus
Menswear-Grobbulus,9/09/20,22:06:59,1599721619-10,[Leggings of the Festering Swarm],21676,item:21676::::::::60,Upgrade,2,MAGE,Ahn'Qiraj Temple-40 Player,Battleguard Sartura,9,531,40,|cff0070dd|Hitem:19683:2588:::::::60:::::::|h[Bloodvine Leggings]|h|r,,2,false,Cloth,Legs,,Estaris-Grobbulus
Catto-Grobbulus,4/19/20,22:25:06,1587367506-32,[Sabatons of Might],16862,item:16862::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19906::::::::60:::::::|h[Blooddrenched Footpads]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Catto-Grobbulus,4/23/20,00:00:39,1587632439-37,[Legplates of Wrath],16962,item:16962::::::::60,Off Spec,3,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15052::::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,3,false,Plate,Legs,,Kolde-Grobbulus
Catto-Grobbulus,4/23/20,00:00:42,1587632442-38,[Gauntlets of Might],16863,item:16863::::::::60,Off Spec,2,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13162::::::::60:::1::::|h[Reiver Claws]|h|r,,3,false,Plate,Hands,,Kolde-Grobbulus
Catto-Grobbulus,4/23/20,00:01:48,1587632508-40,[Breastplate of Might],16865,item:16865::::::::60,"Candidate is selecting response, please wait",0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15050::::::::60:::1::::|h[Black Dragonscale Breastplate]|h|r,,WAIT,false,Plate,Chest,,Kolde-Grobbulus
Catto-Grobbulus,4/23/20,00:04:34,1587632674-45,[Flamewaker Legplates],18861,item:18861::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15052::::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,3,false,Plate,Legs,,Kolde-Grobbulus
Catto-Grobbulus,4/23/20,00:04:41,1587632681-46,[Core Forged Greaves],18806,item:18806::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19906::::::::60:::::::|h[Blooddrenched Footpads]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Catto-Grobbulus,4/29/20,23:52:42,1588236762-37,[Obsidian Edged Blade],18822,item:18822::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:6622::::::::60:::::::|h[Sword of Zeal]|h|r,|cff0070dd|Hitem:15806::::::::60:::11::::|h[Mirah's Song]|h|r,3,false,Two-Handed Swords,Two-Hand,,Kolde-Grobbulus
Catto-Grobbulus,5/06/20,23:02:01,1588838521-39,[Legplates of Might],16867,item:16867::::::::60,Off Spec,0,WARRIOR,Eastern Kingdoms-,Ragnaros,0,0,0,|cff0070dd|Hitem:15052::::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,3,false,Plate,Legs,,Kolde-Grobbulus
Catto-Grobbulus,5/13/20,22:28:29,1589441309-13,[Head of Nefarian],19003,item:19003::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,3,false,Quest,,,Kolde-Grobbulus
Catto-Grobbulus,5/13/20,22:31:24,1589441484-15,[Spineshatter],19335,item:19335::::::::60,Best in Slot,3,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:6622::::::::60:::::::|h[Sword of Zeal]|h|r,,1,false,One-Handed Maces,Main Hand,,Kolde-Grobbulus
Catto-Grobbulus,5/13/20,22:35:56,1589441756-17,[Sabatons of Wrath],16965,item:16965::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16984::::::::60:::::::|h[Black Dragonscale Boots]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Catto-Grobbulus,5/13/20,22:36:00,1589441760-18,[Pauldrons of Wrath],16961,item:16961::::::::60,Off Spec,1,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:15051::::::::60:::::::|h[Black Dragonscale Shoulders]|h|r,,3,false,Plate,Shoulder,,Kolde-Grobbulus
Catto-Grobbulus,5/20/20,22:18:38,1590045518-8,[Waistband of Wrath],16960,item:16960::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19137::::::::60:::::::|h[Onslaught Girdle]|h|r,,3,false,Plate,Waist,,Kolde-Grobbulus
Catto-Grobbulus,5/20/20,22:25:12,1590045912-20,[Circle of Applied Force],19432,item:19432::::::::60,Upgrade,1,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:19898::::::::60:::::::|h[Seal of Jin]|h|r,|cffa335ee|Hitem:19384::::::::60:::11::::|h[Master Dragonslayer's Ring]|h|r,2,false,Miscellaneous,Finger,,Kolde-Grobbulus
Catto-Grobbulus,6/03/20,22:19:10,1591255150-22,[Lifegiving Gem],19341,item:19341::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:20130::::::::60:::11::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,3,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Catto-Grobbulus,6/03/20,23:32:57,1591259577-52,[Drillborer Disk],17066,item:17066::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,,3,false,Shields,Off Hand,,Kolde-Grobbulus
Catto-Grobbulus,6/10/20,22:11:54,1591859514-21,[Helm of Endless Rage],19372,item:19372::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::|h[Lionheart Helm]|h|r,,3,false,Plate,Head,,Kolde-Grobbulus
Catto-Grobbulus,6/10/20,23:29:48,1591864188-55,[Wristguards of Stability],19146,item:19146::::::::60,Best in Slot,2,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19824:1885:::::::60:::11::::|h[Zandalar Vindicator's Armguards]|h|r,,1,false,Leather,Wrist,,Kolde-Grobbulus
Catto-Grobbulus,6/17/20,23:50:55,1592470255-34,[Magma Tempered Boots],18824,item:18824::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16984:911:::::::60:::::::|h[Black Dragonscale Boots]|h|r,,3,false,Plate,Feet,aoe tank set,Kolde-Grobbulus
Catto-Grobbulus,7/22/20,23:01:18,1595491278-26,[Breastplate of Wrath],16966,item:16966::::::::60,Offspec/Greed,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:11726:1891:::::::60:::1::::|h[Savage Gladiator Chain]|h|r,,2,false,Plate,Chest,,Estaris-Grobbulus
Catto-Grobbulus,8/09/20,22:24:52,1597044292-14,[Drake Talon Pauldrons],19394,item:19394::::::::60,Best in Slot,4,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:15051:2606:::::::60:::::::|h[Black Dragonscale Shoulders]|h|r,,1,false,Plate,Shoulder,,Estaris-Grobbulus
Catto-Grobbulus,8/19/20,23:53:17,1597913597-69,[Plans: Whitesoul Helm],12711,item:12711::::::::60,Best in Slot,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Blacksmithing,,,Onyxia
Catto-Grobbulus,8/23/20,21:53:56,1598252036-11,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best in Slot,0,WARRIOR,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:16965:911:::::::60:::::::|h[Sabatons of Wrath]|h|r,1,false,Quest,,,Princess Huhuran
Catto-Grobbulus,8/26/20,21:54:32,1598511272-3,[Cloak of the Golden Hive],21621,item:21621::::::::60,Best in Slot,2,WARRIOR,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:17739:2620:::::::60:::1::::|h[Grovekeeper's Drape]|h|r,,1,false,Cloth,Back,,Catto-Grobbulus
Catto-Grobbulus,8/26/20,23:34:17,1598517257-22,[Carapace of the Old God],20929,item:20929::::::::60,Best in Slot,0,WARRIOR,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::|h[Lionheart Helm]|h|r,,1,false,Quest,,,C'thun
Catto-Grobbulus,8/26/20,23:36:03,1598517363-27,[Vek'nilash's Circlet],20926,item:20926::::::::60,Best in Slot,2,WARRIOR,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::|h[Lionheart Helm]|h|r,,1,false,Quest,,,Estaris-Grobbulus
Catto-Grobbulus,9/02/20,22:08:00,1599116880-11,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best in Slot,1,WARRIOR,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:16965:911:::::::60:::::::|h[Sabatons of Wrath]|h|r,1,false,Quest,,,Estaris-Grobbulus
Catto-Grobbulus,9/02/20,23:18:38,1599121118-6,[Ouro's Intact Hide],20927,item:20927::::::::60,Best in Slot,1,WARRIOR,Ahn'Qiraj Temple-40 Player,Viscidus,9,531,40,|cffa335ee|Hitem:16962:2583:::::::60:::::::|h[Legplates of Wrath]|h|r,,1,false,Quest,,,Estaris-Grobbulus
Catto-Grobbulus,9/06/20,23:51:52,1599468712-58,[Eskhandar's Right Claw],18203,item:18203::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,,4,false,Fist Weapons,Main Hand,,Estaris-Grobbulus
Catto-Grobbulus,9/06/20,23:53:13,1599468793-61,[Essence of the Pure Flame],18815,item:18815::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,4,false,Miscellaneous,Trinket,,Ragnaros
Catto-Grobbulus,9/09/20,22:08:11,1599721691-14,[Imperial Qiraji Armaments],21232,item:21232::::::::60,Upgrade,3,WARRIOR,Ahn'Qiraj Temple-40 Player,Battleguard Sartura,9,531,40,,,2,false,Junk,,,Estaris-Grobbulus
Chameleon-Grobbulus,2/26/20,23:13:05,1582794785-18,[Cloak of the Brood Lord],19378,item:19378::::::::60,Best in Slot,3,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19086::::::::60:::14::::|h[Stormpike Sage's Cloak]|h|r,,1,false,Cloth,Back,,Kolde-Grobbulus
Chameleon-Grobbulus,3/04/20,22:45:43,1583397943-6,[Nemesis Belt],16933,item:16933::::::::60,Upgrade,1,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16806::::::::60:::::::|h[Felheart Belt]|h|r,,2,false,Cloth,Waist,,Kolde-Grobbulus
Chameleon-Grobbulus,3/05/20,00:03:31,1583402611-27,[Felheart Slippers],16803,item:16803::::::::60,Off Spec,5,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:23283:911:::::::60:::14::::|h[Knight-Lieutenant's Dreadweave Walkers]|h|r,,3,false,Cloth,Feet,,Kolde-Grobbulus
Chameleon-Grobbulus,3/11/20,22:59:34,1583999974-3,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,Best in Slot,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff1eff00|Hitem:10248:1883:::::1851:1818255232:60:::::::|h[Master's Bracers of Shadow Wrath]|h|r,,1,false,Cloth,Wrist,,Kolde-Grobbulus
Chameleon-Grobbulus,3/11/20,23:58:29,1584003509-2,[Felheart Horns],16808,item:16808::::::::60,Best in Slot,3,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16929::::::::60:::::::|h[Nemesis Skullcap]|h|r,,1,false,Cloth,Head,,Kolde-Grobbulus
Chameleon-Grobbulus,3/18/20,23:53:23,1584608003-16,[Choker of Enlightenment],17109,item:17109::::::::60,Best in Slot,4,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18728::::::::60:::1::::|h[Anastari Heirloom]|h|r,,1,false,Miscellaneous,Neck,,Kolde-Grobbulus
Chameleon-Grobbulus,3/25/20,22:54:55,1585209295-30,[Angelista's Grasp],19388,item:19388::::::::60,Upgrade,1,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16933::::::::60:::::::|h[Nemesis Belt]|h|r,,2,false,Cloth,Waist,,Kolde-Grobbulus
Chameleon-Grobbulus,4/08/20,22:21:59,1586416919-6,[Ebony Flame Gloves],19407,item:19407::::::::60,Best in Slot,4,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:23282:930:::::::60:::14::::|h[Knight-Lieutenant's Dreadweave Handwraps]|h|r,,1,false,Cloth,Hands,,Kolde-Grobbulus
Chameleon-Grobbulus,4/08/20,22:29:27,1586417367-19,[Ring of Blackrock],19397,item:19397::::::::60,Upgrade,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:1980::::::::60:::1::::|h[Underworld Band]|h|r,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,2,false,Miscellaneous,Finger,,Kolde-Grobbulus
Chameleon-Grobbulus,4/19/20,22:18:24,1587367104-17,[Nemesis Leggings],16930,item:16930::::::::60,Off Spec,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16930:2544:::::::60:::::::|h[Nemesis Leggings]|h|r,,3,false,Cloth,Legs,,Kolde-Grobbulus
Chameleon-Grobbulus,4/19/20,22:21:35,1587367295-24,[Choker of the Fire Lord],18814,item:18814::::::::60,Best in Slot,1,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:17109::::::::60:::::::|h[Choker of Enlightenment]|h|r,,1,false,Miscellaneous,Neck,,Kolde-Grobbulus
Chameleon-Grobbulus,4/22/20,23:57:13,1587632233-34,[Felheart Slippers],16803,item:16803::::::::60,Off Spec,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19684:911:::::::60:::::::|h[Bloodvine Boots]|h|r,,3,false,Cloth,Feet,,Kolde-Grobbulus
Chameleon-Grobbulus,4/29/20,22:20:24,1588231224-6,[Band of Dark Dominion],19434,item:19434::::::::60,Best in Slot,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,|cffa335ee|Hitem:19397::::::::60:::::::|h[Ring of Blackrock]|h|r,1,false,Miscellaneous,Finger,,Kolde-Grobbulus
Chameleon-Grobbulus,5/06/20,21:49:58,1588834198-12,[Firemaw's Clutch],19400,item:19400::::::::60,Upgrade,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16933::::::::60:::::::|h[Nemesis Belt]|h|r,,2,false,Cloth,Waist,,Kolde-Grobbulus
Chameleon-Grobbulus,5/13/20,23:50:38,1589446238-30,[Sash of Whispered Secrets],18809,item:18809::::::::60,Best in Slot,1,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16933::::::::60:::::::|h[Nemesis Belt]|h|r,,1,false,Cloth,Waist,,Kolde-Grobbulus
Chameleon-Grobbulus,5/20/20,22:15:32,1590045332-0,[Neltharion's Tear],19379,item:19379::::::::60,Best in Slot,0,WARLOCK,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,1,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Chameleon-Grobbulus,5/20/20,22:22:25,1590045745-14,[Nemesis Bracers],16934,item:16934::::::::60,Off Spec,0,WARLOCK,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19374:1883:::::::60:::::::|h[Bracers of Arcane Accuracy]|h|r,,3,false,Cloth,Wrist,,Kolde-Grobbulus
Chameleon-Grobbulus,6/10/20,23:31:17,1591864277-57,[Fire Runed Grimoire],19142,item:19142::::::::60,Off Spec,0,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:19309::::::::60:::14::::|h[Tome of Shadow Force]|h|r,,3,false,Miscellaneous,Held In Off-hand,RP,Kolde-Grobbulus
Chameleon-Grobbulus,7/01/20,23:20:17,1593678017-11,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,PvP,0,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19407:930:::::::60:::::::|h[Ebony Flame Gloves]|h|r,,4,false,Cloth,Hands,,Kolde-Grobbulus
Chameleon-Grobbulus,7/08/20,22:58:01,1594281481-59,[Robe of Volatile Power],19145,item:19145::::::::60,Best in Slot,2,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:19682::::::::60:::::::|h[Bloodvine Vest]|h|r,,1,false,Cloth,Chest,PVP,Kolde-Grobbulus
Chameleon-Grobbulus,7/15/20,22:21:14,1594884074-16,[Nemesis Boots],16927,item:16927::::::::60,Offspec,1,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:19684:911:::::::60:::::::|h[Bloodvine Boots]|h|r,,4,false,Cloth,Feet,,Estaris-Grobbulus
Chameleon-Grobbulus,8/10/20,00:09:03,1597050543-54,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Best in Slot,3,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,|cffa335ee|Hitem:19379::::::::60:::::::|h[Neltharion's Tear]|h|r,1,false,Miscellaneous,Trinket,,Estaris-Grobbulus
Chameleon-Grobbulus,8/23/20,21:51:42,1598251902-9,[Cloak of Untold Secrets],21627,item:21627::::::::60,Best in Slot,1,WARLOCK,Ahn'Qiraj Temple-40 Player,Fankriss the Unyielding,9,531,40,|cffa335ee|Hitem:19378:2620:::::::60:::::::|h[Cloak of the Brood Lord]|h|r,,1,false,Cloth,Back,,Estaris-Grobbulus
Chameleon-Grobbulus,8/24/20,00:32:44,1598261564-21,[Cloak of the Devoured],22731,item:22731::::::::60,Best in Slot,1,WARLOCK,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:19378:2620:::::::60:::::::|h[Cloak of the Brood Lord]|h|r,,1,false,Cloth,Back,,C'thun
Chameleon-Grobbulus,8/24/20,22:34:47,1598340887-4,[Skin of the Great Sandworm],20931,item:20931::::::::60,PVP,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Ouro,9,531,40,|cff0070dd|Hitem:19683:2589:::::::60:::::::|h[Bloodvine Leggings]|h|r,,3,false,Quest,,,Ouro
Chameleon-Grobbulus,8/26/20,21:57:07,1598511427-12,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Best in Slot,4,WARLOCK,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cffa335ee|Hitem:16932:2605:::::::60:::::::|h[Nemesis Spaulders]|h|r,|cff0070dd|Hitem:19684:911:::::::60:::::::|h[Bloodvine Boots]|h|r,1,false,Quest,,,Chameleon-Grobbulus
Chameleon-Grobbulus,8/26/20,23:32:44,1598517164-19,[Eye of C'Thun],21221,item:21221::::::::60,Best in Slot,0,WARLOCK,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,,,1,false,Quest,,,C'thun
Chameleon-Grobbulus,8/30/20,22:00:39,1598857239-14,[Nemesis Gloves],16928,item:16928::::::::60,Best in Slot,0,WARLOCK,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:19407:930:::::::60:::::::|h[Ebony Flame Gloves]|h|r,,1,false,Cloth,Hands,SR set bis,Estaris-Grobbulus
Chameleon-Grobbulus,9/06/20,22:39:06,1599464346-29,[Dragon's Touch],19367,item:19367::::::::60,PVP,0,WARLOCK,Eastern Kingdoms-,Nefarian,0,0,0,|cff0070dd|Hitem:13938::::::::60:::1::::|h[Bonecreeper Stylus]|h|r,,3,false,Wands,,,Estaris-Grobbulus
Eillindris-Grobbulus,5/20/20,22:18:04,1590045484-6,[Handguards of Transcendence],16920,item:16920::::::::60,Upgrade,0,PRIEST,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16812::::::::60:::::::|h[Gloves of Prophecy]|h|r,,2,false,Cloth,Hands,,Kolde-Grobbulus
Hijax-Grobbulus,4/29/20,23:55:55,1588236955-50,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Upgrade,2,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:16708::::::::60:::1::::|h[Shadowcraft Spaulders]|h|r,,2,false,Leather,Shoulder,,Kolde-Grobbulus
Hijax-Grobbulus,5/06/20,23:00:39,1588838439-31,[Nightslayer Cover],16821,item:16821::::::::60,Upgrade,1,ROGUE,Eastern Kingdoms-,Ragnaros,0,0,0,|cffa335ee|Hitem:16908::::::::60:::::::|h[Bloodfang Hood]|h|r,,2,false,Leather,Head,,Kolde-Grobbulus
Hijax-Grobbulus,6/03/20,23:31:13,1591259473-44,[Bloodfang Pants],16909,item:16909::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16822::::::::60:::::::|h[Nightslayer Pants]|h|r,,1,true,Leather,Legs,,Kolde-Grobbulus
Yolohaloman-Grobbulus,4/22/20,23:53:31,1587632011-26,[Nightslayer Cover],16821,item:16821::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,,,NOTHING,false,Leather,Head,,Kolde-Grobbulus
Yolohaloman-Grobbulus,4/23/20,00:04:15,1587632655-43,[Nightslayer Gloves],16826,item:16826::::::::60,"Loot announced, waiting for answer",1,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,,,ANNOUNCED,false,Leather,Hands,,Kolde-Grobbulus
Ezie-Grobbulus,8/30/20,22:18:30,1598858310-33,[Elegant Leggings of Healing],10217,item:10217::::::2054:2041017728:60,Banking,nil,MAGE,Molten Core-40 Player,Nefarian,9,409,40,,,2,true,Cloth,Legs,,Ezie-Grobbulus
